created_at,created_at_date,text
2021-03-03 02:38:20+00:00,2021-03-03,"Power failure? What power failure? Texas Governor Lifts Mask Mandate, Business Restrictions #TexasBlackout https://t.co/lH7mRNaDNR"
2021-03-03 02:21:07+00:00,2021-03-03,#texassnow #friscotx #birdfeeding #nikonphotography https://t.co/9Olgvv2nFR
2021-03-03 02:18:18+00:00,2021-03-03,"Being a Texan hasn’t always been easy, but the past few weeks have just plain sucked. #TexasFreeze #TexasBlackout… https://t.co/1kjz9hAzw0"
2021-03-03 02:16:52+00:00,2021-03-03,#TexasMaskMandate lift is merely a distraction. Do not fall for it. Our representatives still owe #Texas explanatio… https://t.co/nkJ4zFrwIl
2021-03-03 02:13:46+00:00,2021-03-03,"@GovAbbott As your constituent, I ask that you do not change the subject. 
You still owe #Texas and all #Texans exp… https://t.co/q6xyL3rfk9"
2021-03-03 01:07:27+00:00,2021-03-03,Don’t let @GovAbbott distract you from the fact that he and the Texas government fucked up during the #TexasFreeze.… https://t.co/IvbYQIZKc0
2021-03-03 01:05:59+00:00,2021-03-03,"Power failure? What power failure? Texas Governor Lifts Mask Mandate, Business Restrictions #TexasBlackout https://t.co/lH7mRNseFp"
2021-03-03 00:58:49+00:00,2021-03-03,The more the merrier! Big Oil Faces Off Against Clean-Energy Giants #TexasPowerOutage @publicpowerorg… https://t.co/2hZR8yLvwu
2021-03-03 00:54:56+00:00,2021-03-03,Rumored that #Abbott is doing this to take great off of him because of the #TexasFreeze. 🙄 #AbbottFailedTexas… https://t.co/XmeQdfiADg
2021-03-03 00:44:32+00:00,2021-03-03,Of course he does this right before spring break and trying to distract us from the epic crisis we went thru like a… https://t.co/VxuPxS5wmg
2021-03-03 00:11:45+00:00,2021-03-03,@GovAbbott @GregAbbott_TX @SenTedCruz @tedcruz  you all have lost your mind. Make no mistake- people will remember… https://t.co/PFYCzdxR5A
2021-03-02 23:39:32+00:00,2021-03-02,We need #accountability for #texans that experienced the failure of @ERCOT_ISO and @PUCTX #texaswinterstorm… https://t.co/1vLQouasGT
2021-03-02 23:39:00+00:00,2021-03-02,The Governors of the states that can’t manage electricity and with the lowest education ranking in the Nation are t… https://t.co/KqFpKF5bhK
2021-03-02 23:34:42+00:00,2021-03-02,Because freezing them out didn’t get rid of enough of them? They better have everyone vaccinated ASAP! #TexasFreeze… https://t.co/3VkQ8E8Xod
2021-03-02 23:16:03+00:00,2021-03-02,Great comment @JudgeClayJ and you are on the money with this cover up and incompetence of @GovAbbott of the… https://t.co/9pAI4dVTJm
2021-03-02 23:12:39+00:00,2021-03-02,@DiegoBernalTX Dont forget #TexasFreeze
2021-03-02 22:47:34+00:00,2021-03-02,@GregAbbott_TX @GovAbbott #Texans demand accountability for the massive power outages and failure by both the… https://t.co/qDsx1TKfAO
2021-03-02 22:16:46+00:00,2021-03-02,@GovAbbott and if they issue #travelbans for #texas #TexasFreeze #TexasBlackout #texasgop ##CDCTips  @CDCDirector @CDCemergency @CDC_eHealth
2021-03-02 22:04:40+00:00,2021-03-02,@LinaHidalgoTX Keep up the good leadership! Unlike @GovAbbott we will have to vote him out! His wreck less leadersh… https://t.co/VwtjLMzyJc
2021-03-02 21:52:18+00:00,2021-03-02,@GregAbbott_TX just announced TEXAS IS OPEN. HMMM...nice distraction from his utter failure of Texans who froze to… https://t.co/qdFG9pJk3f
2021-03-02 21:41:21+00:00,2021-03-02,I still can’t even take a shower or wash dishes in my own house bc of the #TexasFreeze &amp; here greggy is trying to m… https://t.co/Ayn5n54Lz0
2021-03-02 20:08:00+00:00,2021-03-02,More #TexasFreeze fallout. Dead leaves are raining down everywhere! #KHOU11 #houstonfreeze https://t.co/xEGTk1AXIp
2021-03-02 18:58:57+00:00,2021-03-02,@joshuak08 @PatrickSvitek @GregAbbott_TX @tedcruz @MorningConsult Amen. My mother is a former Abbott voter who alre… https://t.co/529o3D47DO
2021-03-02 18:32:16+00:00,2021-03-02,"Tom ""China Flu"" Cotton helped inflame #asianhatecrimes @GOP KILL! #CapitolRiot #COVID19 #TexasBlackout #China… https://t.co/XKiZil6Bbq"
2021-03-02 17:48:59+00:00,2021-03-02,"#TexasFreeze
Energy switching decisions could widen social inequalities https://t.co/ts17bBYOah via @universityleeds @EurekAlert"
2021-03-02 17:07:21+00:00,2021-03-02,"Back to ice age
.
.
.
#arlington #Texas #TexasFreeze #university #squirrel #Animal #animallover #CuteAnimals #cute… https://t.co/iL3Uszl8HI"
2021-03-02 16:25:48+00:00,2021-03-02,"Photoshoot with @Iyanswer1  the singer! Fun and cold shoot.
#snowphotoshoot #snow #TexasFreeze #texassnow… https://t.co/PYXrcqwMZ9"
2021-03-02 16:18:52+00:00,2021-03-02,#texas #texassnow #texas🇨🇱 #texasstrong #Texas #dallas  #dallastexas  #dwi #drunk #drunkmemes #class #dwie @ Cedar… https://t.co/dXNaKRwFt9
2021-03-02 16:10:43+00:00,2021-03-02,Well...back to no water at the apartment. Water heater had a leak. Just great! #TexasFreeze
2021-03-02 16:08:20+00:00,2021-03-02,"Check out the latest episode out right now!  🥶🏃🏻🥷🏾
.
.
.
#therealnessradiopodcast #therealnesspodcast #therealness… https://t.co/Flmq9f1rjf"
2021-03-02 15:39:52+00:00,2021-03-02,#TexasFreeze #NeedlessDeaths #CruzFailedTexas #houstonfreeze #Houston https://t.co/cPwDRNAG2Q
2021-03-02 15:02:01+00:00,2021-03-02,#SnowStorm #Texas #TexasSnow #IcyRoads #FreezingTemps #Houston #HTown @ Edgebrook https://t.co/cpJ4qAZGpU
2021-03-02 14:22:40+00:00,2021-03-02,Ahhh Backwards #Arkansas home of the worst Government and politicians in the Country. #GOPKills #TexasPowerOutage… https://t.co/3WfDi9ZEOX
2021-03-02 13:54:07+00:00,2021-03-02,Keep joking @tedcruz #TexasFreeze https://t.co/UtAYy1kbX4
2021-03-02 13:53:26+00:00,2021-03-02,#VoteBlue22 #GOPKills #CapitolRiots #electionfraudLIE #TexasPowerOutage https://t.co/jiOyE97g7y
2021-03-02 13:43:49+00:00,2021-03-02,"As I wrote in the @dallasnews, the spot price of natural gas played a big role in #TexasPowerOutage and will play a… https://t.co/xzyY6ouNUN"
2021-03-02 13:37:14+00:00,2021-03-02,"“Bartender, I’ll have a Cold Weed on Ice...” #texas #atx #drippingsprings #dstx #bartoncreek #creek #texassnow2021… https://t.co/vdrwo8PkId"
2021-03-02 12:26:53+00:00,2021-03-02,So many Winter Storm Hero stories to share #TexasFreeze Here’s one about an Air Force Veteran splitting wood &amp; deli… https://t.co/RBO8LnDvjW
2021-03-02 02:54:00+00:00,2021-03-02,"The @TexasTribune poll was irresponsible; a survey take. before the #TexasFreeze, released after as if nothing happ… https://t.co/pZBvfenvlY"
2021-03-02 02:44:03+00:00,2021-03-02,"@KENS5 @ERCOT_ISO tells @cpsenergy which tells #SanAntonio that we are going to be in the hook for...

One Billion… https://t.co/WOhr18uV8C"
2021-03-02 02:41:44+00:00,2021-03-02,"https://t.co/MYtQU02ZZt

I’m excited that me and my family survived for a year in the pandemic and a week in… https://t.co/0JQFU0zVEH"
2021-03-02 02:33:14+00:00,2021-03-02,"Why were there no graph bars from 4am/15th to 11am/16th?
Those hours, those were the hours @GregAbbott_TX when I wa… https://t.co/FYn4xYGDIG"
2021-03-02 01:53:11+00:00,2021-03-02,Oh Texas how I missed you so 🙂I’ll be back soon I promise!!!😄😄😄 #texas #houstonwehaveaproblem #texasweather @ Houst… https://t.co/44dsj2obKq
2021-03-01 23:53:45+00:00,2021-03-01,#texassnow #feedingbirds #friscotx #nikonphotography https://t.co/x9nrxXxRGH
2021-03-01 23:36:31+00:00,2021-03-01,"Dead fish fill a residential canal in Rockport, TX after recent cold snap. This area is just not accustomed to 17 d… https://t.co/XiF4iRbqmv"
2021-03-01 21:59:25+00:00,2021-03-01,The people of Texas deserved nothing less than Commissioner Walker’s immediate resignation following the complete f… https://t.co/lkp39Y8Qpp
2021-03-01 21:43:08+00:00,2021-03-01,The testimony of the #PUC Chair in this clip was SO DAMNING that she absolutely had to resign. #TXLege… https://t.co/RKfOJiXMlj
2021-03-01 21:42:46+00:00,2021-03-01,"#TexasFreeze #TexasBlackout #Texas @CNN @cnnbrk @msnbc @abcnews

Texas power cooperative files for bankruptcy, citi… https://t.co/wJae8MxKa8"
2021-03-01 18:58:59+00:00,2021-03-01,"Lt. Governor @DanPatrick is absolutely on point. 

The @PUCTX Chair tried to minimize her responsibility, failed in… https://t.co/QuNuLsI5e7"
2021-03-01 18:46:54+00:00,2021-03-01,"#TexasFreeze 
Watch out for your #insurance.  Look at your #deductible.  @Lemonade_Inc 
You file #claim you… https://t.co/qDaYwGAkQH"
2021-03-01 18:21:13+00:00,2021-03-01,@BetoMedia @dharmabum007 @BetoORourke is pretending to campaign all across #Texas to unseat this Failed Governor… https://t.co/LLulI59CXX
2021-03-01 18:01:24+00:00,2021-03-01,NEW: @LtGovTX @DanPatrick is calling for resignation of @ERCOT_ISO CEO Bill Magness &amp; @PUCTX chair DeAnn Walker fol… https://t.co/SfJtWJVOrd
2021-03-01 17:42:06+00:00,2021-03-01,@FatDogCreatives @GregAbbott_TX Independence is what caused this. We need to connect to the National Grid. Lots of… https://t.co/V08UdlrBsM
2021-03-01 17:19:08+00:00,2021-03-01,"@fema @ERCOT_ISO @CashApp 
I'm sueing this company in charge of the #TexasPowerOutage #TexasMutualAid… https://t.co/6aYmh5nlx1"
2021-03-01 16:53:30+00:00,2021-03-01,The actual culprit behind what happened to Texas. #TexasFreeze #TexasPowerOutage https://t.co/ppDta5zNUh
2021-03-01 16:50:50+00:00,2021-03-01,#MassiveUnemployment just like when @BarackObama came in. Democrats have to clean up the real  American Carnage lef… https://t.co/ciRGO27EdC
2021-03-01 16:43:28+00:00,2021-03-01,@KenPaxtonTX When can we file our first lawsuit against the others responsible for this massive failure?… https://t.co/AtPqG29y5c
2021-03-01 16:14:10+00:00,2021-03-01,"I think with wind chill, we were in minus temps this day #texas #texassnow2021 #texassnow #fortworthtravel… https://t.co/lYSr2etow4"
2021-03-01 16:06:16+00:00,2021-03-01,So much for deregulation. Incompetence personified in @texasgov @GovAbbott @ERCOT_ISO #AbbottResign #ercotfail… https://t.co/8SHDIOgUi2
2021-03-01 15:50:29+00:00,2021-03-01,Such a c🥶ld day ~ caught the falling snow and it blowing across the lake #marinecreeklake #fortworth… https://t.co/ugDdBo1fRf
2021-03-01 15:28:20+00:00,2021-03-01,Ted Cruz is a travelin’ man. @tedcruz #tedcruz #TedCruz #TedCruzisADisgrace #TedCruzFailedTexas #TedCruzIsAJoke… https://t.co/gHC98sLcHP
2021-03-01 15:15:03+00:00,2021-03-01,"🔥🔥🔥 Episode 3 OUT NOW!!!🥶🏃🏻🥷🏾
.
.
.
#therealnessradiopodcast #therealnesspodcast #therealness #thereal #podcast… https://t.co/DfFddLUOeG"
2021-03-01 14:06:53+00:00,2021-03-01,"@voteblue8888 I agree a lot more, @AOC. #ResignTedCruz #TexasBlackouts #TexasPowerOutage #TexasStrong https://t.co/LuuvY0EDhs"
2021-03-01 09:17:24+00:00,2021-03-01,"Nothing like insomnia and an unstable storm system, with multiple rounds of hail, to make sure sleep is not on the… https://t.co/243YVesxzT"
2021-03-01 06:14:36+00:00,2021-03-01,"#Shopping in #Texas  #TexasFreeze
#TexasBlackout
#ERCOT 

https://t.co/E1RJV5l8tD"
2021-03-01 05:22:32+00:00,2021-03-01,@KenPaxtonTX @CPAC You are a spineless coward #TexasFreeze Shame on you! We all know you don't care about Texas but… https://t.co/LfDlm7jcvZ
2021-03-01 04:09:11+00:00,2021-03-01,#TexasFreeze #texas #TexasWinterStorm https://t.co/lMmEHSaVFC https://t.co/KO1vBfxtiv
2021-03-01 04:06:19+00:00,2021-03-01,"I don’t know who needs to hear this, but the #TexasWinterStorm was 2 weeks ago and there are people still strugglin… https://t.co/PU3cEkyesf"
2021-03-01 03:50:12+00:00,2021-03-01,"He doesn't even give a darn about his daighters whom he threw under the bus, nor about his wife when he had alleged… https://t.co/mkKvV0px2x"
2021-03-01 03:40:34+00:00,2021-03-01,Going to sleep 😴 hoping to wake up to some kind of discount on my rent 🤣🤣🤣🤣😩 #TexasFreeze
2021-03-01 03:02:31+00:00,2021-03-01,"Fort Worth + snow #2021 #texas #texassnow #fortworthtravel #fortworth #fortworthtexas @ Fort Worth, Texas https://t.co/5dQ6VT9xFF"
2021-03-01 02:31:50+00:00,2021-03-01,😂😂Funny...but what he did wasn't!! He deserves all he gets!! Just a perfect example of how much these GQP'S care ab… https://t.co/PT1PVSemeO
2021-03-01 01:10:25+00:00,2021-03-01,I know this probably went to print before the ice storm but there’s no mention of it in this month’s bill and newsl… https://t.co/8osA4MoNDg
2021-03-01 00:49:43+00:00,2021-03-01,#Baby2Baby #ChildCare #UnderServed #EmergencySupplies #Texas #TexasSnow #Diapers #Wipes #Covid19 #Donation #Charity… https://t.co/GP9mD5zM16
2021-02-28 23:35:35+00:00,2021-02-28,@GivCoo @ChaseBoye1 @pnkmndz I just left from @myfamilydollar thanks to you three sending me a donation I was able… https://t.co/aFyjQmpP2Y
2021-02-28 23:29:35+00:00,2021-02-28,#TexasFreeze https://t.co/K3Os83M9bg
2021-02-28 22:32:06+00:00,2021-02-28,"Fare thee well, February -- and PLEASE don't ever do that again!  😱😨
#TexasFreeze 
#TexasSnow2021"
2021-02-28 20:43:23+00:00,2021-02-28,"Truth. #tedcruzabandonedtexas #TexasPowerOutage #GreenEnergy #greennewdeal
https://t.co/Gk7zCwHMkr"
2021-02-28 20:06:09+00:00,2021-02-28,@cassi_pollock Speaker Phelan is dead on. The PUC Chair failed to answer even the most basic questions from members… https://t.co/QdlMRAyOia
2021-02-28 19:36:59+00:00,2021-02-28,"The thawing of ice &amp; snow in spring can be a concern for water damage. Protect your home by: 
-Ensuring drains take… https://t.co/8TgCVbiAKl"
2021-02-28 19:31:02+00:00,2021-02-28,Why aren’t we talking about this young black man- who died in a cage- pretrial during the extreme conditions In Tex… https://t.co/BDipBJibsJ
2021-02-28 18:00:41+00:00,2021-02-28,@tejasbarrios @TexasSierraClub A big thanks to #MaskForAmerica for providing them to tejas barrios in Houston as we… https://t.co/e35OEIXkJb
2021-02-28 17:04:01+00:00,2021-02-28,"Oh my goodness.  
#texasweather https://t.co/VEPZXzOs7m"
2021-02-28 16:04:32+00:00,2021-02-28,"Not often you see this in FW, let alone for couple days. #fortworth #fortworthtexas #fortworthwatergardens… https://t.co/oZ2l2NoExx"
2021-02-28 15:57:55+00:00,2021-02-28,Fallout from the storm: Electricity debacle has upended the Texas Legislature’s agenda. Will @GovAbbott and other R… https://t.co/wMJ3lareof
2021-02-28 15:42:58+00:00,2021-02-28,#TedCruzisADisgrace #CPAC2021 #TexasBlackout https://t.co/7Eh1Vz1pFJ
2021-02-28 14:41:48+00:00,2021-02-28,@PatrickMahomes has already established himself as a football player for the ages. He is now showing a greatness fo… https://t.co/1zhyRP2NUD
2021-02-28 14:38:25+00:00,2021-02-28,I shall put my car in the garage. #TexasWeather https://t.co/221Hi2EJNZ
2021-02-28 07:09:12+00:00,2021-02-28,"We have come this far, but we have so much more to do. #community #sanantonio #feedingtheelderly #COVID19nz… https://t.co/6H9KPnsvLU"
2021-02-28 02:40:04+00:00,2021-02-28,Different view of the Water Gardens #fortworth #fortworthtexas #fortworthwatergardens #texassnow @ Fort Worth Water… https://t.co/1chd4FrhL8
2021-02-28 02:37:07+00:00,2021-02-28,"@PrimoWater can you please fix your refill stations at Arlington? They are out of service (Matlock Rd., and Randall… https://t.co/dpAigG8odj"
2021-02-28 02:33:53+00:00,2021-02-28,"The magical way the wintertime warms you up is through its frozen beauties!
Mehmet Murat ildan #cowtown #2021winter… https://t.co/DghB8bQthO"
2021-02-28 02:19:26+00:00,2021-02-28,"#texassnow @ Dallas, Texas https://t.co/AV0M4KdEfk"
2021-02-28 01:38:19+00:00,2021-02-28,It did lol 😝 it was in the mid 80s today #TexasFreeze https://t.co/yBnyQ1qw0K
2021-02-28 01:31:16+00:00,2021-02-28,"On Godddd! This how it be.
#texasweather https://t.co/hwKjgJF9Gt"
2021-02-28 01:29:07+00:00,2021-02-28,"In lieu of a run, I raked 10 bags of 🍁 leaves 🍁 today. #secondautumn #texasfreeze #houston https://t.co/wf19h6jpLc"
2021-02-28 01:24:19+00:00,2021-02-28,It seems my 5 year old has a slight case of PTSD. She keeps asking if it’s okay to flush the toilet after she potti… https://t.co/9JHGABwifl
2021-02-28 01:21:45+00:00,2021-02-28,"If you don’t click on something, click on this. #TexasFreeze #TexasBlackout https://t.co/QjliK2dlov"
2021-02-28 01:21:03+00:00,2021-02-28,"Feb 13 - 17 North American Storm known as Winter Storm Uri, brought TX to a standstill. #cowtown #winterstorm2021… https://t.co/Mc7ObUILZH"
2021-02-28 01:12:44+00:00,2021-02-28,"The people at the top ALWAYS blame the people at the bottom &amp; NEVER take responsibility.

If true, then question: w… https://t.co/zlVxH3M0xa"
2021-02-28 00:30:51+00:00,2021-02-28,NEW MEME! GIVE US A FOLLOW PLEASE 🙌 #TedCruzisADisgrace #TedCruzIsAJoke #tedcruzmeme #politics #politicalmeme… https://t.co/Wx1sQ3BTb3
2021-02-27 23:29:42+00:00,2021-02-27,Spend the weekend catching up on this week’s episodes of @FromTheSwampPod where I broke down the #TexasPowerOutage… https://t.co/j6vlV3RjuG
