user,location,date,coordinates,content
ChileAlertaApp,Chile,2021-01-29 09:44:07,,"🔴 SISMO EN ARGENTINA - CORDOBA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #ARGENTINA #CORDOBA

#sismo #temblor #earthquake #ChileAlertaApp
id:lqf28TI"
BrainstormBot,Italy,2021-01-29 09:44:03,,"❗ ALERTA DE SISMO / EARTHQUAKE WARNING for Cordoba Province, Argentina (just felt near #Córdoba?) — Follow for updates (Twitter)"
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 04:11:12,,#Earthquake (#sismo) M3.7 strikes 42 km SW of San Juan (#Argentina) 8 min ago. More info: https://t.co/AdIl6PR1gz
EQAlerts,,2021-01-29 04:08:08,,"#Earthquake M3.7 SAN JUAN (Argentina) 5mins ago 29 Jan 04:02 UTC - report/info: 
https://t.co/eEWLHkJtHD"
elluchin1,,2021-01-29 01:52:44,,"🗺️➡Buenas Noches🌌
Resumen Mundial🗺️ de Sismos🔴+6 ⚡ 
Durante📅 Enero 2021
Total 12 
1 #Terremoto 🔴7.1⚡ #Antartica🇦🇶
8 🔴+6⚡en #Asia 🌏
#America🌎 
2🔴+6⚡en #Salta y #SanJuan #Argentina🇦🇷
1 #Sismo 🔴+6 ⚡ #Alaska USA🇺🇸
#Temblor #FelizViernesATodos
#Earthquake #NoControles https://t.co/rTEP9WUj8P"
VolcanoEWS,Mars,2021-01-29 00:06:12,,New Earthquake 0.47 km of Puesto Lagunita - Argentina - 3.10m/10km - 29/01/2021 00:06:12 UTC (NSNA/Automatic) #eqvyt_19957 (0x)
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 00:06:02,,#Earthquake (#sismo) M3.1 strikes 117 km NE of San Martín (#Argentina) 6 min ago. More info: https://t.co/wz7GcP94qr
elluchin1,,2021-01-28 23:11:29,,"🌎➡Buenas Noches🌌
Resumen de #Sismo 📅 Enero 2021
En Latinoamerica🌎
1de Mag 🔴+7⚡
3 de 🔴+6⚡
14 de 🔴+5⚡
Mayor Frecuencia Sismos+4.7 
#Peru🇵🇪7 N1
#Chile🇨🇱3
#Argentina🇦🇷3
#Mexico🇲🇽3
#Guatemala🇬🇹3
#BuenViernes #Temblor Alvaro Salas
#Earthquake #Terremoto #FestivaldelasCondes https://t.co/3GpvkeXNIV"
VolcanoEWS,Mars,2021-01-28 19:51:12,,New Earthquake 3.21 km of Saladillo - Argentina - 3.00m/202km - 28/01/2021 19:51:11 UTC (NSNA/Automatic) #eqvyt_19919 (0x)
EMSC,"Bruyères-Le-Chatel, France",2021-01-28 19:51:02,,#Earthquake (#sismo) M3.0 strikes 81 km W of San Antonio de los Cobres (#Argentina) 10 min ago. More info: https://t.co/pn5xUENkao
